play_id,game_id,timestamp,player_id,action_type,shot_type,distance_ft,is_made,quarter,time_remaining
P0470,0042500317,2026-06-01T04:11:24Z,PL_1610612759,Rebound,2PT,0.0,False,3,PT03M59.00S
P0471,0042500317,2026-06-01T04:11:29Z,PL_1628436,Substitution,2PT,0.0,False,3,PT03M59.00S
P0475,0042500317,2026-06-01T04:11:34Z,PL_1629640,Free Throw,FT,0.0,True,3,PT03M59.00S
P0476,0042500317,2026-06-01T04:11:39Z,PL_1641705,Foul,2PT,0.0,False,3,PT03M48.00S
P0478,0042500317,2026-06-01T04:11:44Z,PL_1628983,Free Throw,FT,0.0,True,3,PT03M48.00S
P0479,0042500317,2026-06-01T04:11:49Z,PL_1628983,Free Throw,FT,0.0,True,3,PT03M48.00S
P0480,0042500317,2026-06-01T04:11:54Z,PL_1629640,Missed Shot,3PT,26.0,False,3,PT03M36.00S
P0481,0042500317,2026-06-01T04:11:59Z,PL_1641717,Rebound,2PT,0.0,False,3,PT03M32.00S
P0482,0042500317,2026-06-01T04:12:04Z,PL_1630170,Foul,2PT,0.0,False,3,PT03M15.00S
P0484,0042500317,2026-06-01T04:12:09Z,PL_1628983,Free Throw,FT,0.0,True,3,PT03M15.00S
P0487,0042500317,2026-06-01T04:12:14Z,PL_1628983,Free Throw,FT,0.0,True,3,PT03M15.00S
P0488,0042500317,2026-06-01T04:12:19Z,PL_1628983,Free Throw,FT,0.0,True,3,PT03M15.00S
P0489,0042500317,2026-06-01T04:12:24Z,PL_1630170,Missed Shot,2PT,18.0,False,3,PT03M04.00S
P0490,0042500317,2026-06-01T04:12:29Z,PL_1641705,Rebound,2PT,0.0,False,3,PT02M59.00S
P0491,0042500317,2026-06-01T04:12:34Z,PL_1630170,Missed Shot,3PT,26.0,False,3,PT02M58.00S
P0492,0042500317,2026-06-01T04:12:39Z,PL_1630170,Rebound,2PT,0.0,False,3,PT02M53.00S
P0493,0042500317,2026-06-01T04:12:44Z,PL_1641705,Missed Shot,3PT,25.0,False,3,PT02M49.00S
P0494,0042500317,2026-06-01T04:12:49Z,PL_1610612760,Rebound,2PT,0.0,False,3,PT02M46.00S
P0495,0042500317,2026-06-01T04:12:54Z,PL_1629640,Foul,2PT,0.0,False,3,PT02M46.00S
P0497,0042500317,2026-06-01T04:12:59Z,PL_1627936,Free Throw,FT,0.0,True,3,PT02M46.00S
P0498,0042500317,2026-06-01T04:13:04Z,PL_1642844,Substitution,2PT,0.0,False,3,PT02M46.00S
P0499,0042500317,2026-06-01T04:13:09Z,PL_1629640,Substitution,2PT,0.0,False,3,PT02M46.00S
P0502,0042500317,2026-06-01T04:13:14Z,PL_1627936,Free Throw,FT,0.0,True,3,PT02M46.00S
P0503,0042500317,2026-06-01T04:13:19Z,PL_1628368,Made Shot,2PT,3.0,True,3,PT02M29.00S
P0504,0042500317,2026-06-01T04:13:24Z,PL_1628983,Missed Shot,2PT,17.0,False,3,PT02M10.00S
P0505,0042500317,2026-06-01T04:13:29Z,PL_1630170,Rebound,2PT,0.0,False,3,PT02M07.00S
P0510,0042500317,2026-06-01T04:13:34Z,PL_1628368,Missed Shot,2PT,1.0,False,3,PT02M00.00S
P0510,0042500317,2026-06-01T04:13:39Z,PL_1627936,Unknown,2PT,0.0,False,3,PT02M00.00S
P0512,0042500317,2026-06-01T04:13:44Z,PL_1610612760,Rebound,2PT,0.0,False,3,PT02M00.00S
P0508,0042500317,2026-06-01T04:13:49Z,PL_1610612760,Timeout,2PT,0.0,False,3,PT02M00.00S
P0509,0042500317,2026-06-01T04:13:54Z,PL_506,Instant Replay,2PT,0.0,False,3,PT02M00.00S
P0513,0042500317,2026-06-01T04:13:59Z,PL_1642272,Substitution,2PT,0.0,False,3,PT02M00.00S
P0514,0042500317,2026-06-01T04:14:04Z,PL_1627936,Substitution,2PT,0.0,False,3,PT02M00.00S
P0515,0042500317,2026-06-01T04:14:09Z,PL_1628392,Substitution,2PT,0.0,False,3,PT02M00.00S
P0519,0042500317,2026-06-01T04:14:14Z,PL_1628983,Missed Shot,2PT,3.0,False,3,PT01M47.00S
P0520,0042500317,2026-06-01T04:14:19Z,PL_1630577,Rebound,2PT,0.0,False,3,PT01M45.00S
P0521,0042500317,2026-06-01T04:14:24Z,PL_1642264,Missed Shot,3PT,0.0,False,3,PT01M33.00S
P0522,0042500317,2026-06-01T04:14:29Z,PL_1631096,Rebound,2PT,0.0,False,3,PT01M31.00S
P0523,0042500317,2026-06-01T04:14:34Z,PL_1631119,Made Shot,3PT,27.0,True,3,PT01M08.00S
P0525,0042500317,2026-06-01T04:14:39Z,PL_1610612759,Timeout,2PT,0.0,False,3,PT01M06.00S
P0526,0042500317,2026-06-01T04:14:44Z,PL_1630170,Missed Shot,3PT,24.0,False,3,PT00M52.20S
P0527,0042500317,2026-06-01T04:14:49Z,PL_1642264,Rebound,2PT,0.0,False,3,PT00M49.30S
P0528,0042500317,2026-06-01T04:14:54Z,PL_1631119,Foul,2PT,0.0,False,3,PT00M48.00S
P0530,0042500317,2026-06-01T04:14:59Z,PL_1641705,Free Throw,FT,0.0,True,3,PT00M48.00S
P0531,0042500317,2026-06-01T04:15:04Z,PL_1631096,Substitution,2PT,0.0,False,3,PT00M48.00S
P0532,0042500317,2026-06-01T04:15:09Z,PL_1642264,Substitution,2PT,0.0,False,3,PT00M48.00S
P0535,0042500317,2026-06-01T04:15:14Z,PL_1641705,Free Throw,FT,0.0,False,3,PT00M48.00S
P0536,0042500317,2026-06-01T04:15:19Z,PL_1629652,Rebound,2PT,0.0,False,3,PT00M46.20S
P0537,0042500317,2026-06-01T04:15:24Z,PL_1641717,Missed Shot,3PT,26.0,False,3,PT00M28.80S
P0538,0042500317,2026-06-01T04:15:29Z,PL_1642844,Rebound,2PT,0.0,False,3,PT00M24.80S
P0539,0042500317,2026-06-01T04:15:34Z,PL_1641705,Missed Shot,2PT,17.0,False,3,PT00M03.10S
P0540,0042500317,2026-06-01T04:15:39Z,PL_1641717,Rebound,2PT,0.0,False,3,PT00M03.10S
P0542,0042500317,2026-06-01T04:15:49Z,PL_1610612760,Rebound,2PT,0.0,False,3,PT00M00.10S
P0551,0042500317,2026-06-01T04:16:04Z,PL_1631096,Foul,2PT,0.0,False,4,PT11M41.00S
P0553,0042500317,2026-06-01T04:16:09Z,PL_1641705,Free Throw,FT,0.0,False,4,PT11M41.00S
P0554,0042500317,2026-06-01T04:16:14Z,PL_1610612759,Rebound,2PT,0.0,False,4,PT11M41.00S
P0555,0042500317,2026-06-01T04:16:19Z,PL_1641705,Free Throw,FT,0.0,True,4,PT11M41.00S
P0556,0042500317,2026-06-01T04:16:24Z,PL_1642272,Made Shot,2PT,15.0,True,4,PT11M30.00S
P0558,0042500317,2026-06-01T04:16:29Z,PL_1629640,Made Shot,3PT,25.0,True,4,PT11M06.00S
P0560,0042500317,2026-06-01T04:16:34Z,PL_1641717,Made Shot,3PT,24.0,True,4,PT10M53.00S
P0562,0042500317,2026-06-01T04:16:39Z,PL_1630577,Missed Shot,3PT,26.0,False,4,PT10M39.00S
P0563,0042500317,2026-06-01T04:16:44Z,PL_1642844,Rebound,2PT,0.0,False,4,PT10M36.00S
P0564,0042500317,2026-06-01T04:16:49Z,PL_1629640,Made Shot,3PT,0.0,True,4,PT10M33.00S
P0566,0042500317,2026-06-01T04:16:54Z,PL_1642272,Missed Shot,3PT,0.0,False,4,PT10M07.00S
P0567,0042500317,2026-06-01T04:16:59Z,PL_1610612760,Rebound,2PT,0.0,False,4,PT10M06.00S
P0568,0042500317,2026-06-01T04:17:04Z,PL_1610612760,Turnover,2PT,0.0,False,4,PT10M06.00S
P0569,0042500317,2026-06-01T04:17:09Z,PL_1642272,Substitution,2PT,0.0,False,4,PT10M06.00S
P0571,0042500317,2026-06-01T04:17:14Z,PL_1631119,Foul,2PT,0.0,False,4,PT09M52.00S
P0573,0042500317,2026-06-01T04:17:19Z,PL_1641705,Free Throw,FT,0.0,True,4,PT09M52.00S
P0574,0042500317,2026-06-01T04:17:24Z,PL_1641705,Free Throw,FT,0.0,True,4,PT09M52.00S
P0575,0042500317,2026-06-01T04:17:29Z,PL_1641705,Foul,2PT,0.0,False,4,PT09M44.00S
P0577,0042500317,2026-06-01T04:17:34Z,PL_1627936,Free Throw,FT,0.0,False,4,PT09M44.00S
P0578,0042500317,2026-06-01T04:17:39Z,PL_1610612760,Rebound,2PT,0.0,False,4,PT09M44.00S
P0579,0042500317,2026-06-01T04:17:44Z,PL_1627936,Free Throw,FT,0.0,True,4,PT09M44.00S
P0580,0042500317,2026-06-01T04:17:49Z,PL_1628368,Made Shot,3PT,25.0,True,4,PT09M30.00S
P0581,0042500317,2026-06-01T04:17:54Z,PL_1641717,Made Shot,3PT,26.0,True,4,PT09M07.00S
P0583,0042500317,2026-06-01T04:17:59Z,PL_1641705,Made Shot,3PT,26.0,True,4,PT08M43.00S
P0584,0042500317,2026-06-01T04:18:04Z,PL_1628983,Missed Shot,3PT,26.0,False,4,PT08M31.00S
P0585,0042500317,2026-06-01T04:18:09Z,PL_1630577,Rebound,2PT,0.0,False,4,PT08M27.00S
P0586,0042500317,2026-06-01T04:18:14Z,PL_1642844,Missed Shot,3PT,24.0,False,4,PT08M16.00S
P0587,0042500317,2026-06-01T04:18:19Z,PL_1641717,Rebound,2PT,0.0,False,4,PT08M12.00S
P0588,0042500317,2026-06-01T04:18:24Z,PL_1627936,Missed Shot,2PT,3.0,False,4,PT08M08.00S
P0589,0042500317,2026-06-01T04:18:29Z,PL_1642844,Rebound,2PT,0.0,False,4,PT08M04.00S
P0590,0042500317,2026-06-01T04:18:34Z,PL_1629640,Made Shot,2PT,2.0,True,4,PT08M00.00S
P0592,0042500317,2026-06-01T04:18:39Z,PL_1610612760,Timeout,2PT,0.0,False,4,PT08M00.00S
P0593,0042500317,2026-06-01T04:18:44Z,PL_1631119,Substitution,2PT,0.0,False,4,PT08M00.00S
P0594,0042500317,2026-06-01T04:18:49Z,PL_1631096,Substitution,2PT,0.0,False,4,PT08M00.00S
P0595,0042500317,2026-06-01T04:18:54Z,PL_1642844,Substitution,2PT,0.0,False,4,PT08M00.00S
P0596,0042500317,2026-06-01T04:18:59Z,PL_1630577,Substitution,2PT,0.0,False,4,PT08M00.00S
P0601,0042500317,2026-06-01T04:19:04Z,PL_1628392,Made Shot,2PT,2.0,True,4,PT07M50.00S
P0603,0042500317,2026-06-01T04:19:09Z,PL_1641705,Foul,2PT,0.0,False,4,PT07M50.00S
P0605,0042500317,2026-06-01T04:19:14Z,PL_1628392,Free Throw,FT,0.0,True,4,PT07M50.00S
P0606,0042500317,2026-06-01T04:19:19Z,PL_1628368,Missed Shot,3PT,25.0,False,4,PT07M35.00S
P0607,0042500317,2026-06-01T04:19:24Z,PL_1627936,Rebound,2PT,0.0,False,4,PT07M33.00S
P0608,0042500317,2026-06-01T04:19:29Z,PL_1642272,Missed Shot,3PT,0.0,False,4,PT07M23.00S
P0609,0042500317,2026-06-01T04:19:34Z,PL_1629640,Rebound,2PT,0.0,False,4,PT07M21.00S
P0610,0042500317,2026-06-01T04:19:39Z,PL_1630170,Missed Shot,2PT,13.0,False,4,PT07M02.00S
P0611,0042500317,2026-06-01T04:19:44Z,PL_1627936,Rebound,2PT,0.0,False,4,PT06M59.00S
P0612,0042500317,2026-06-01T04:19:49Z,PL_1628983,Made Shot,2PT,14.0,True,4,PT06M49.00S
P0613,0042500317,2026-06-01T04:19:54Z,PL_1610612759,Timeout,2PT,0.0,False,4,PT06M48.00S
P0614,0042500317,2026-06-01T04:19:59Z,PL_1641705,Substitution,2PT,0.0,False,4,PT06M48.00S
P0615,0042500317,2026-06-01T04:20:04Z,PL_1629640,Substitution,2PT,0.0,False,4,PT06M48.00S
P0616,0042500317,2026-06-01T04:20:09Z,PL_1628368,Substitution,2PT,0.0,False,4,PT06M48.00S
P0620,0042500317,2026-06-01T04:20:14Z,PL_1642844,Turnover,2PT,0.0,False,4,PT06M34.00S
P0620,0042500317,2026-06-01T04:20:19Z,PL_1628392,Unknown,2PT,0.0,False,4,PT06M34.00S
P0622,0042500317,2026-06-01T04:20:24Z,PL_1628392,Missed Shot,2PT,2.0,False,4,PT06M31.00S
P0622,0042500317,2026-06-01T04:20:29Z,PL_1628436,Unknown,2PT,0.0,False,4,PT06M31.00S
P0624,0042500317,2026-06-01T04:20:34Z,PL_1642844,Rebound,2PT,0.0,False,4,PT06M28.00S
P0625,0042500317,2026-06-01T04:20:39Z,PL_1642264,Made Shot,2PT,15.0,True,4,PT06M13.00S
P0626,0042500317,2026-06-01T04:20:44Z,PL_1641717,Turnover,2PT,0.0,False,4,PT05M49.00S
P0627,0042500317,2026-06-01T04:20:49Z,PL_1628436,Substitution,2PT,0.0,False,4,PT05M49.00S
P0629,0042500317,2026-06-01T04:20:54Z,PL_1630577,Made Shot,3PT,25.0,True,4,PT05M33.00S
P0631,0042500317,2026-06-01T04:20:59Z,PL_1627936,Made Shot,2PT,7.0,True,4,PT05M16.00S
P0633,0042500317,2026-06-01T04:21:04Z,PL_1642844,Turnover,2PT,0.0,False,4,PT04M49.00S
P0633,0042500317,2026-06-01T04:21:09Z,PL_1628983,Unknown,2PT,0.0,False,4,PT04M49.00S
P0635,0042500317,2026-06-01T04:21:14Z,PL_1642272,Missed Shot,3PT,0.0,False,4,PT04M44.00S
P0636,0042500317,2026-06-01T04:21:19Z,PL_1630577,Rebound,2PT,0.0,False,4,PT04M42.00S
P0637,0042500317,2026-06-01T04:21:24Z,PL_1630577,Missed Shot,3PT,25.0,False,4,PT04M29.00S
P0638,0042500317,2026-06-01T04:21:29Z,PL_1642844,Rebound,2PT,0.0,False,4,PT04M26.00S
P0639,0042500317,2026-06-01T04:21:34Z,PL_1642844,Made Shot,2PT,0.0,True,4,PT04M26.00S
P0640,0042500317,2026-06-01T04:21:39Z,PL_1610612760,Timeout,2PT,0.0,False,4,PT04M26.00S
P0641,0042500317,2026-06-01T04:21:44Z,PL_1642272,Substitution,2PT,0.0,False,4,PT04M26.00S
P0642,0042500317,2026-06-01T04:21:49Z,PL_1628392,Substitution,2PT,0.0,False,4,PT04M26.00S
P0643,0042500317,2026-06-01T04:21:54Z,PL_1642264,Substitution,2PT,0.0,False,4,PT04M26.00S
P0647,0042500317,2026-06-01T04:21:59Z,PL_1628983,Made Shot,2PT,21.0,True,4,PT04M09.00S
P0648,0042500317,2026-06-01T04:22:04Z,PL_1610612759,Timeout,2PT,0.0,False,4,PT04M06.00S
P0649,0042500317,2026-06-01T04:22:09Z,PL_1630170,Substitution,2PT,0.0,False,4,PT04M06.00S
P0651,0042500317,2026-06-01T04:22:14Z,PL_1642844,Made Shot,3PT,27.0,True,4,PT03M46.00S
P0652,0042500317,2026-06-01T04:22:19Z,PL_1641717,Made Shot,3PT,0.0,True,4,PT03M26.00S
P0674,0042500317,2026-06-01T04:22:24Z,PL_1642264,Turnover,2PT,0.0,False,4,PT02M57.00S
P0674,0042500317,2026-06-01T04:22:29Z,PL_1641717,Unknown,2PT,0.0,False,4,PT02M57.00S
P0657,0042500317,2026-06-01T04:22:34Z,PL_1631119,Missed Shot,2PT,19.0,False,4,PT02M34.00S
P0658,0042500317,2026-06-01T04:22:39Z,PL_1610612759,Rebound,2PT,0.0,False,4,PT02M31.00S
P0660,0042500317,2026-06-01T04:22:44Z,PL_1642844,Missed Shot,2PT,2.0,False,4,PT02M16.00S
P0660,0042500317,2026-06-01T04:22:49Z,PL_1631096,Unknown,2PT,0.0,False,4,PT02M16.00S
P0662,0042500317,2026-06-01T04:22:54Z,PL_1631119,Rebound,2PT,0.0,False,4,PT02M13.00S
P0663,0042500317,2026-06-01T04:22:59Z,PL_1641717,Made Shot,3PT,26.0,True,4,PT02M02.00S
P0665,0042500317,2026-06-01T04:23:04Z,PL_1642264,Turnover,2PT,0.0,False,4,PT01M36.00S
P0665,0042500317,2026-06-01T04:23:09Z,PL_1631096,Unknown,2PT,0.0,False,4,PT01M36.00S
P0667,0042500317,2026-06-01T04:23:14Z,PL_1628983,Missed Shot,3PT,27.0,False,4,PT01M25.00S
P0669,0042500317,2026-06-01T04:23:19Z,PL_1610612759,Rebound,2PT,0.0,False,4,PT01M23.00S
P0670,0042500317,2026-06-01T04:23:24Z,PL_1642844,Substitution,2PT,0.0,False,4,PT01M23.00S
P0672,0042500317,2026-06-01T04:23:29Z,PL_1631096,Substitution,2PT,0.0,False,4,PT01M23.00S
P0676,0042500317,2026-06-01T04:23:34Z,PL_1630577,Missed Shot,2PT,20.0,False,4,PT01M01.00S
P0677,0042500317,2026-06-01T04:23:39Z,PL_1642264,Rebound,2PT,0.0,False,4,PT00M59.10S
P0678,0042500317,2026-06-01T04:23:44Z,PL_1642264,Made Shot,2PT,2.0,True,4,PT00M59.10S
P0679,0042500317,2026-06-01T04:23:49Z,PL_1641717,Made Shot,2PT,5.0,True,4,PT00M52.90S
P0680,0042500317,2026-06-01T04:23:54Z,PL_1610612759,Timeout,2PT,0.0,False,4,PT00M42.90S
P0681,0042500317,2026-06-01T04:23:59Z,PL_1631119,Substitution,2PT,0.0,False,4,PT00M42.90S
P0682,0042500317,2026-06-01T04:24:04Z,PL_1642272,Substitution,2PT,0.0,False,4,PT00M42.90S
P0683,0042500317,2026-06-01T04:24:09Z,PL_1630577,Substitution,2PT,0.0,False,4,PT00M42.90S
P0687,0042500317,2026-06-01T04:24:14Z,PL_1642264,Turnover,2PT,0.0,False,4,PT00M40.10S
P0687,0042500317,2026-06-01T04:24:19Z,PL_1641717,Unknown,2PT,0.0,False,4,PT00M40.10S
P0689,0042500317,2026-06-01T04:24:24Z,PL_1629026,Missed Shot,3PT,0.0,False,4,PT00M28.40S
P0690,0042500317,2026-06-01T04:24:29Z,PL_1642264,Rebound,2PT,0.0,False,4,PT00M22.30S
P0691,0042500317,2026-06-01T04:24:34Z,PL_1642264,Turnover,2PT,0.0,False,4,PT00M22.30S
P0691,0042500317,2026-06-01T04:24:39Z,PL_1628983,Unknown,2PT,0.0,False,4,PT00M22.30S
P0693,0042500317,2026-06-01T04:24:44Z,PL_1628368,Foul,2PT,0.0,False,4,PT00M22.30S
P0695,0042500317,2026-06-01T04:24:49Z,PL_1629652,Substitution,2PT,0.0,False,4,PT00M22.30S
P0696,0042500317,2026-06-01T04:24:54Z,PL_1629026,Substitution,2PT,0.0,False,4,PT00M22.30S
P0697,0042500317,2026-06-01T04:24:59Z,PL_1642844,Substitution,2PT,0.0,False,4,PT00M22.30S
P0701,0042500317,2026-06-01T04:25:04Z,PL_1627936,Missed Shot,3PT,27.0,False,4,PT00M18.20S
P0702,0042500317,2026-06-01T04:25:09Z,PL_1610612760,Rebound,2PT,0.0,False,4,PT00M17.10S
P0704,0042500317,2026-06-01T04:25:14Z,PL_1641717,Missed Shot,3PT,29.0,False,4,PT00M12.50S
P0705,0042500317,2026-06-01T04:25:19Z,PL_1630577,Rebound,2PT,0.0,False,4,PT00M08.40S
P0706,0042500317,2026-06-01T04:25:24Z,PL_1630170,Made Shot,2PT,1.0,True,4,PT00M04.10S
